Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
31024722;PELLE A TARTE SILICONE PEDRINI;1.000;CONFORT DE LA MAISON          ;31;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;20/01/2018 ;08:37:28
22000435;GRAINS DE NIGELLE             ;3.192;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:37:24
22000801;AMANDE EFFILEE                ;1.094;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:37:36
14004180;SKOR 1K                       ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;20/01/2018 ;09:38:08
14017223;SEMOULE MOYENNE EXTRA 1KG     ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:39:18
14006154;farine sperieur 1kg           ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:39:40
14004743;FARINE 1KG                    ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:40:03
14001413;FARINE SUPERIEURE 01 KG       ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:40:36
14017762;FARINE LELLA 1 KG             ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:41:10
14015423;MAIZENA THIKA 500G            ;1.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:41:43
14004180;SKOR 1K                       ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;20/01/2018 ;09:42:11
14005471;SUCRE 5KG                     ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;20/01/2018 ;09:43:11
14010880;RIZ SUP BASMATI  ETUVE 1KG    ;5.000;EPICERIE                      ;14;FRUITS ET LEGUMES;22;Cession interne;ELSALGER1;;;20/01/2018 ;10:10:23
14005471;SUCRE 5KG                     ;24.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;20/01/2018 ;09:37:23
14003383;SACHET CARRE 1KG  CHAMSI      ;15.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:37:08
14000314;SUCRE GLACE MONT BLANC 700GR  ;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:36:04
41006550;BRAS MIXEUR C8MQ100CURRY 450W ;1.000;PEM                           ;41;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;20/01/2018 ;08:38:04
22000106;CHOU VERT                     ;0.620;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;20/01/2018 ;08:38:28
22000441;GRAINS DE CUBEB G             ;0.286;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;20/01/2018 ;08:38:44
22000167;RAISIN RED GLOBE LOCAL        ;2.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;08:45:58
22000271;FRAISE 1CAT LOCAL             ;0.718;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;08:46:12
11003894;ESSUIE TOUT LUMA 4(de6)       ;13.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;20/01/2018 ;08:49:26
14017223;SEMOULE MOYENNE EXTRA 1KG     ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:32:38
14001413;FARINE SUPERIEURE 01 KG       ;1.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;20/01/2018 ;09:33:06
14004180;SKOR 1K                       ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;20/01/2018 ;09:34:14
14004833;vanille 1hg poudre            ;2.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:34:20
14002081;HUILE OLEOR 5L               ;3.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:34:47
15002220;Fleurial Barquette 500g       ;80.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;09:35:28
15001611;MARGARINE FLEURIAL 250 G  PLAQ;200.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;20/01/2018 ;10:18:03
