Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
14010585;MILOU THON HUILE 140G         ;5.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:28:50
15003462;PLATEAU MOYEN CALIBRE 30PCS   ;5.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:35:26
15004636;CREVETTE SANS TETE 500G 51/60 ;10.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:35:58
22000839;Olives denoyautees coupees    ;12.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:37:28
23000837;FARINE PANIFIABLE 50 KGS      ;1.000;BOULANGERIE / PATISSERIE      ;23;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:40:19
22000839;Olives denoyautees coupees    ;12.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;23/10/2018 ;14:31:54
22000837;Derssa Harissa                ;8.000;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;23/10/2018 ;14:32:17
22000114;POMME VERTE LOCAL             ;2.396;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;23/10/2018 ;14:32:41
22000294;POMME VERTE 75                ;2.110;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;23/10/2018 ;14:33:05
22000744;BANANE                        ;0.842;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;RASSOULI;;;23/10/2018 ;14:33:28
24000004;CUISSE POULET LS              ;21.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:34:24
24000153;MERGUEZ SPECIAL ARDIS LS      ;8.180;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:34:03
24000009;ESCALOPE POULET TRAD          ;15.900;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:33:19
22000843;Anchois                       ;0.240;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:29:07
15003646;CROQUE MONSIEUR NATURE 400G   ;3.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:29:39
15004904;CREME FRAICHE LIQUIDE 90CL    ;6.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:29:58
14010019;RIZ BASMATI  BORJOT 1KG       ;20.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:30:31
14011194;HUILE D OLIVE ISSOULA 0,5L    ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:30:50
22000107;CORIANDRE  BOTTE              ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:31:22
22000113;PERSIL  BOTTE                 ;10.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:31:39
22000128;SALADE LAITUE                 ;6.100;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:31:56
22000424;RAS EL HANOUT                 ;5.002;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;23/10/2018 ;11:32:44
14000328;AMIDON DE MAIS 400GR MAGDA    ;40.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;RASSOULI;;;23/10/2018 ;14:34:02
