Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
22000139;CITRON VERT LOCAL             ;0.152;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;06/12/2017 ;08:33:11
10002525;BOISSON MANGUE 2.00 L IFRUIT  ;1.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;06/12/2017 ;09:02:50
10000989;BOISSON IFRI ORG-CIT-CAR 200CL;1.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;06/12/2017 ;09:03:00
10000269;E.MINER NATURELLE 50 CL (PET) ;12.000;BOISSONS                      ;10;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;06/12/2017 ;09:03:18
23001226;CROISSANT 50 GRS*5            ;4.000;BOULANGERIE / PATISSERIE      ;23;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;06/12/2017 ;09:04:25
11005326;PLIZ PISTOLET MULTI SURFACE 50;1.000;DROGUERIE                     ;11;MOYENS GENERAUX ALGER;99;Auto-consommation;ELSALGER1;;;06/12/2017 ;09:42:41
22000435;GRAINS DE NIGELLE             ;2.518;FRUITS ET LEGUMES             ;22;BOULANGERIE;23;Cession interne;ELSALGER1;;;06/12/2017 ;10:49:07
14004180;SKOR 1K                       ;70.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;06/12/2017 ;10:49:40
14003383;SACHET CARRE 1KG  CHAMSI      ;30.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;06/12/2017 ;10:50:30
15001334;MARGARINE BENINA 250GR PAQUET ;40.000;P.L.S.                        ;15;BOULANGERIE;23;Cession interne;ELSALGER1;;;06/12/2017 ;10:51:15
14002896;huile la belle 5L             ;10.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;06/12/2017 ;10:52:05
14000941;LEVURE CHIMIQUE               ;500.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;06/12/2017 ;10:54:37
14000317;SUCRE GLACE MONT BLANC 500GR  ;15.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;06/12/2017 ;10:55:21
14011159;LAIT ENT PDRE INST BORJOT 500G;12.000;EPICERIE                      ;14;BOULANGERIE;23;Cession interne;ELSALGER1;;;06/12/2017 ;10:56:18
21000109;FILET SAUMON 1/2 KG           ;1.590;POISSONNERIE                  ;21;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;06/12/2017 ;11:02:14
14002081;HUILE OLEOR 5L               ;16.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;06/12/2017 ;09:00:17
22000104;AIL SEC LOCAL                 ;0.528;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;06/12/2017 ;08:39:26
15004227;CREME FRAICHE LIQUIDE 450ML   ;6.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;ELSALGER1;;;06/12/2017 ;08:39:10
