Article;Désignation;Qtite;Vendeur;R_vendeur;Acheteur;R_acheteur;Type_Op;Utilisateur;dpr;pmp;DATE;HEURE
32029098;PORTE DOC GLOSSY  VERTEX 100P ;3.000;CULTURE-PAPETRIE              ;32;MOYENS GENEREAUX;;Cession interne;RASSOULI;;;28/02/2019 ;09:02:17
22000437;ANIS VERT G                   ;25.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:00:16
24000121;VIANDE DE VEAU SANS OS        ;7.770;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:00:40
22000552;PIMENT DOUX MAROCAIN          ;1.068;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:00:57
22000424;RAS EL HANOUT                 ;1.004;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:01:10
22000128;SALADE LAITUE                 ;0.724;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:01:24
22000424;RAS EL HANOUT                 ;4.420;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:01:39
22001144;CHAMPIGON FRAIS BRUN 500 G    ;1.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:02:01
22000141;OIGNON VERT                   ;1.752;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:02:15
24000153;MERGUEZ SPECIAL ARDIS         ;10.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:13:11
24000121;VIANDE DE VEAU SANS OS        ;10.000;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:13:29
24000004;CUISSE POULET LS              ;15.010;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:13:53
24000009;ESCALOPE POULET TRAD          ;10.280;BOUCHERIE / VOLAILLE          ;24;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:14:17
22000664;OIGNON                        ;26.200;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:14:47
22000224;POMME DE TERRE                ;30.900;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:15:36
22000092;TOMATE RONDE 55 65            ;11.500;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:16:01
22000128;SALADE LAITUE                 ;12.300;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:16:51
22000113;PERSIL  BOTTE                 ;5.000;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;14:17:18
22000692;RIZ BLANC                     ;13.630;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:59:39
22000073;POIVRON VERT                  ;8.005;FRUITS ET LEGUMES             ;22;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:59:23
32025903;PORTE DOCUMENT100P V 1472     ;2.000;CULTURE-PAPETRIE              ;32;MOYENS GENEREAUX;;Cession interne;RASSOULI;;;28/02/2019 ;09:02:33
32022616;CLASSEUR A4 20 MM VIOLET      ;3.000;CULTURE-PAPETRIE              ;32;MOYENS GENEREAUX;;Cession interne;RASSOULI;;;28/02/2019 ;09:45:44
15005094;ELNADER PAVE SAUM AV PEAU 500G;128.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;11:46:27
15005155;ANCAVICO FILET DE MERLAN 500G ;13.000;P.L.S.                        ;15;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;11:47:01
14002092;LAIT EN POUDRE ETUI LOYA 500G ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:51:02
14003133;TOMASAUCE JUMBO  1L           ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:51:37
14002081;HUILE OLEOR 5L                ;6.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:52:24
14018906;SUCRE CRISTALISE LABELLE 1 KG ;100.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:52:51
14010011;HUILE OLIVE LEMON PIETRO 250ML;24.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:53:17
14016914;HUILE OLIVE EX V BAGHLIA 50CL ;12.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:53:37
14011999;HARICOTS VERTS PRINCESSE 400G ;10.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:53:59
14018875;SEMOULE PREM GROSSE EXTRA 1KG ;40.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:54:52
14010494;VINAIGRETTE NATUR CASBAH 650ML;9.000;EPICERIE                      ;14;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:56:34
20001179;EDAM TRANCHE MIA MIA          ;0.128;CHARCUTERIE/TRAITEUR          ;20;CHARCUTERIE TRAITEUR;20;Cession interne;RASSOULI;;;28/02/2019 ;13:57:01
